"locationID","verbatimLatitude","verbatimLongitude","verbatimWaterbody","Program"
"AA-STR-0008",64.107574,-141.565694,"Jack Wade Creek","BLM"
"BLMMaster-10262",38.230409,-107.25718,"Trout Creek","BLM"
"BLMMaster-13145",41.328557,-107.530767,"DEEP GULCH","BLM"
"BLMMaster-10617",41.069782,-109.244966,"GREENHOUGH CREEK","BLM"
"BLMMaster-19042",38.40013,-106.065444,"SAN LUIS CREEK","BLM"
"AK14-9017",65.374621,-144.89428,NA,"BLM"
"GAFO-1088",62.764774,-143.297588,"Little Tok River","BLM"
"BLMMaster-16901",41.311554,-107.76161,"MUDDY CREEK","BLM"
"BLMMaster-14835",47.098316,-117.817563,"Packer Creek","BLM"
"BLMMaster-10185",38.644491,-106.048681,"ARKANSAS RIVER","BLM"
"BLM13-2114",42.941539,-123.448455,"Crawford Branch","BLM"
"BLMMaster-10557",39.598813,-106.846923,"Abrams Creek","BLM"
"BLMMaster-11041",41.988016,-113.895435,"Unamed","BLM"
"UNEQUAL-189",41.724955,-111.247168,"OTTER CREEK","BLM"
"BLMMaster-10889",38.922,-106.171468,"ARKANSAS RIVER ","BLM"
"BLMMaster-11761",39.8472,-113.839772,"Unamed","BLM"
"BLMMaster-19699",47.296662,-118.281457,"CRAB CREEK","BLM"
"NPRA15-9189",70.382286,-153.74935,"Unamed","BLM"
"BLMMaster-22771",47.299085,-118.337411,"CRAB CREEK","BLM"
"BLM14-9419",38.699483,-109.077919,"BEAVER CREEK","BLM"
"BLMMaster-12162",38.429999,-107.028496,"POLE CREEK","BLM"
"AK_AN_BSWI-1052",64.013505,-159.424061,NA,"BLM"
"BLMMaster-10063",45.397533,-120.522083,"John Day River","BLM"
"BLM13-1018",44.001262,-118.086648,"Bendire Creek","BLM"
"BLMMaster-13180",38.729629,-110.207177,NA,"BLM"
"BLMMaster-25359",48.038815,-118.075227,"ALDER CREEK","BLM"
"BLM13-4104",41.737468,-118.73638,NA,"BLM"
"BLMMaster-11711",45.023983,-119.154051,"RUSH CREEK","BLM"
"FR-TR-014",38.349483,-105.981391,"Nieland Creek","BLM"
"BLMMaster-12706",38.240933,-105.389799,"GRAPE CREEK","BLM"
"NPRA15-9236",70.609595,-158.792118,NA,"BLM"
"BLM13-8320",41.2419,-119.8397,"MOUNTAIN VIEW CREEK","BLM"
"CYFO-1005",67.065884,-149.598403,NA,"BLM"
"BLMMaster-17249",42.110522,-110.698107,"HAMS FORK","BLM"
"BLMMaster-12962",36.454816,-105.728701,"GRANDE, RIO","BLM"
"BLMMaster-12290",37.901797,-107.403442,"LAKE FORK","BLM"
"BLMMaster-13258",44.861322,-113.54286,"SOUTH FORK YEARIAN CREEK","BLM"
"BLM13-6083",37.468644,-114.57615,"Meadow Valley Wash","BLM"
"BLM13-6135",39.871557,-116.252132,"Vinini Creek","BLM"
"BLM13-5129",41.0886,-109.3291,"KRAUSE MARSH CREEK","BLM"
"GR-TR-1205",39.619437,-110.956249,"GORDON CREEK NORTH FORK","BLM"
"BLMMaster-18418",36.699792,-108.11279,"SAN JUAN RIVER","BLM"
"BLM13-2075",43.634173,-123.523935,"Hancock Creek","BLM"
"BLM14-9206",41.860907,-114.966894,NA,"BLM"
"BLMMaster-12146",37.85339,-108.399264,"Disappointment Creek","BLM"
"FR-TR-005",38.888048,-105.567357,"Pruden Creek","BLM"
"BLMMaster-12022",47.490748,-119.989494,"Duffy Creek","BLM"
"BLMMaster-12610",38.208637,-106.469139,"Sheep Creek","BLM"
"UNEQUAL-172",41.505852,-111.302119,"BIRCH CREEK ","BLM"
"BLM13-1013",44.1431,-119.5005,"SOUTH FORK JOHN DAY RIVER","BLM"
"BLM13-8008",40.942,-121.2663,"BEAVER CREEK","BLM"
"BLMMaster-10338",38.463403,-105.57361,"Unamed","BLM"
"BLMMaster-12637",39.905134,-109.666563,"WILLOW CREEK","BLM"
"NPRA15-TR-002",70.301586,-151.281883,"Oil Creek","BLM"
"BLMMaster-11161",41.455274,-107.341688,"Muddy Spring Creek","BLM"
"BLMMaster-13650",42.146171,-106.666633,"JOHNSON CANYON","BLM"
"BLMMaster-16006",44.192206,-113.571028,"LONG CREEK","BLM"
"AK14-9144",64.352667,-142.274834,"Hutchinson Creek","BLM"
"BLM14-9127",39.163317,-117.355515,"Unnamed","BLM"
"AK14-9145",64.808316,-142.098488,NA,"BLM"
"BLMMaster-10361",41.072323,-109.141884,"RED CREEK","BLM"
"GAFO-1048",62.610152,-148.498282,"Unamed","BLM"
"AK_AN_BSWI-1017",63.439415,-160.5991,NA,"BLM"
"GR-TR-1492",39.952348,-109.157654,NA,"BLM"
"BLMMaster-10329",41.297815,-107.383728,"Little Savery Creek","BLM"
"AK14-9044",65.120867,-144.426649,"Unamed","BLM"
"BLMMaster-10511",46.763833,-120.458121,"YAKIMA RIVER","BLM"
"BLMMaster-10577",41.597117,-111.311108,"Randolph Creek","BLM"
"BLMMaster-10953",40.785345,-108.170275,"LITTLE SNAKE RIVER","BLM"
"BLMMaster-13372",39.600059,-110.30084,"RANGE CREEK","BLM"
"BLM13-4072",42.9283,-115.465,"Snake River","BLM"
"NPRA15-9053",70.349047,-160.388948,"APIKUGURUAK CREEK","BLM"
"BLMMaster-10045",39.62129,-107.941128,"Unamed","BLM"
"BLMMaster-10825",40.056821,-105.870949,"Behler Creek","BLM"
"BLM13-6144",38.017639,-116.467515,NA,"BLM"
"BLMMaster-10764",41.351155,-110.86663,NA,"BLM"
"BLMMaster-26383",48.113996,-118.072305,"SOUTH FORK HUNTER CREEK","BLM"
"BLMMaster-13756",39.356783,-110.483738,"PRICE RIVER","BLM"
"BLMMaster-12445",40.593292,-109.39039,"Little Brush Creek","BLM"
"GAFO-1074",61.086753,-145.494471,NA,"BLM"
"AK_AN_BSWI-1047",64.651299,-159.527049,NA,"BLM"
"BLMMaster-10681",42.187261,-109.254082,"PACIFIC CREEK","BLM"
"BLMMaster-10518",38.191922,-107.168164,"Indian Creek","BLM"
"BLM13-8340",41.9924,-119.9345,NA,"BLM"
"BLMMaster-13644",38.696881,-111.038517,"MUDDY CREEK","BLM"
"BLM13-2052",42.647089,-123.585267,"Rogue River","BLM"
"RA-TR-1378",42.275145,-107.175334,"EAST ARKANSAS CREEK","BLM"
"BLMMaster-12602",45.228663,-113.694171,"GEERTSON CREEK","BLM"
"BLMMaster-13322",44.876936,-113.785988,"GROUSE CREEK - RANDOM","BLM"
"GAFO-1113",63.106318,-145.977209,"Unamed","BLM"
"BLMMaster-11068",39.87301,-111.192348,"Starvation Creek","BLM"
"BLM13-6030",39.74001,-114.79463,"Unnamed","BLM"
"BLMMaster-11234",35.963804,-105.907136,"Santa Cruz River","BLM"
"BLMMaster-16034",36.533097,-105.70473,"RIO HONDO","BLM"
"CY-TR-1319",38.609481,-109.534124,"NEGRO BILL CANYON","BLM"
"BLMMaster-10909",40.059993,-108.769591,"Douglas Creek","BLM"
"GAFO-1075",63.431616,-147.03254,"Unamed","BLM"
"BLMMaster-16143",48.731731,-118.55576,"Unamed","BLM"
"BLM13-4128",41.9164,-118.2119,"CHINA CREEK","BLM"
"NPRA16Supp-90014",69.994793,-153.148735,"Unamed","BLM"
"AK_AN_BSWI-1039",62.21345,-156.641771,NA,"BLM"
"BLMMaster-41794",36.21248,-106.048685,"OJO CALIENTE","BLM"
"BLMMaster-14541",39.612407,-108.324793,"POTTS CREEK","BLM"
NA,43.760325,-111.928401,"SNAKE RIVER","BLM"
"BLMMaster-48406",35.761284,-104.47531,"CANON EMPIEDRADO","BLM"
"BLMMaster-11743",44.586207,-120.208005,"Mud Creek","BLM"
"AA-STR-0006",64.057173,-141.150873,"Cherry Creek","BLM"
"FMD-TR-012",36.261101,-105.135556,"Manueles Creek","BLM"
"BLMMaster-13308",39.305112,-110.062121,"RANGE CREEK","BLM"
"BLMMaster-20402",37.395337,-108.487131,NA,"BLM"
"BLMMaster-11929",42.745569,-110.069767,"COTTONWOOD CREEK","BLM"
"BLM13-2013",45.26169,-123.66708,"NESTUCCA RIVER","BLM"
"BLMMaster-10797",40.856356,-109.132143,"GREEN RIVER","BLM"
"BLM13-8452",41.3489,-119.8651,"LEFT BLANK","BLM"
"UT_WD_SHEEPROCK-1021",39.946931,-112.668813,"DEATH CREEK","BLM"
"BLMMaster-13342",44.658265,-113.229394,"Hawley Creek","BLM"
"FMD-TR-005",35.619911,-104.558705,"Canjillon creek","BLM"
"BLMMaster-12553",39.734812,-107.845721,"HARRIS GULCH","BLM"
"BLMMaster-10126",43.167343,-115.142435,"Unamed","BLM"
"BLMMaster-10493",38.705834,-108.435279,"Little Dominguez Creek","BLM"
"SA-TR-1334",44.86288,-113.80716,"TRAIL CREEK","BLM"
"AK_AN_BSWI-1044",65.020808,-159.109015,"Kateel River","BLM"
"BLMMaster-12189",39.842246,-109.621138,"WILLOW CREEK","BLM"
"BLMMaster-12529",39.718265,-113.900827,"Unamed","BLM"
"BLM13-6125",39.5138,-117.1703,"REESE RIVER","BLM"
"AK_AN_BSWI-1033",63.478931,-161.10342,"Shorty Creek","BLM"
"BLMMaster-11698",36.878427,-108.185472,"Plata River, La","BLM"
"BLMMaster-12381",39.946172,-109.229022,"12345 FID24653 WHITE RIVER","BLM"
"BLMMaster-11513",41.127605,-106.437862,"Unamed","BLM"
"BLM13-1084",44.8108,-117.3464,"POWDER RIVER","BLM"
"PrinevilleIntermittent-153",43.926727,-119.798976,"TRIB TO BLACK SNAG CREEK","BLM"
"BLM13-8344",41.5669,-119.2996,"COTTONWOOD CREEK","BLM"
"BLMMaster-11885",38.518646,-107.130828,"WILLOW CREEK","BLM"
"BLMMaster-24962",37.372933,-106.324355,"ALAMOSA RIVER","BLM"
"AK_AN_BSWI-1025",63.026862,-161.18717,NA,"BLM"
"BLMMaster-10362",44.838766,-114.0187,"Ezra Creek","BLM"
"BLMMaster-14085",41.327059,-107.610773,"DEEP GULCH","BLM"
"BLMMaster-13533",39.820049,-108.671196,"EAST DOUGLAS CREEK","BLM"
"HD-TR-1452",42.294143,-110.475225,"MILLER CREEK","BLM"
"BLMMaster-10124",38.573278,-110.965723,"Muddy Creek","BLM"
"BLMMaster-12050",38.776123,-108.924119,"NORTH FORK WEST CREEK","BLM"
"SW-TR-1422",39.003489,-107.373596,"WEST FORK OF MUDDY CREEK","BLM"
"BLM13-5129",41.088934,-109.328551,NA,"BLM"
"FMD-TR-001",36.169921,-105.827118,"Ojo Sarco","BLM"
"BLMMaster-14110",44.475404,-113.05593,"EIGHTEENMILE CREEK","BLM"
"BLMMaster-10402",38.276704,-105.353837,"Grape Creek","BLM"
"BLMMaster-13565",38.877824,-108.592123,"NORTH EAST CREEK","BLM"
"BLMMaster-10458",44.126367,-114.367045,"Pine Creek","BLM"
"NPRA15-TR-003",70.278784,-151.479305,"Blackfish","BLM"
"BLMMaster-10237",38.801825,-108.368527,"Little Dominguez Creek","BLM"
"BLM13-2017",43.273295,-123.808675,"Tioga Creek","BLM"
"BLMMaster-18498",36.344957,-106.043224,"OJO CALIENTE","BLM"
"BLMMaster-11065",40.953626,-108.658957,"Vermillion Creek","BLM"
"FR-TR-015",38.35456,-105.991261,"Rock Creek","BLM"
"BLMMaster-14335",44.796157,-120.385711,"JOHN DAY RIVER","BLM"
"BLMMaster-16031",44.317363,-119.555678,"SOUTH FORK JOHN DAY RIVER","BLM"
"BLM13-8006",41.3877,-120.3542,"JIM CREEK","BLM"
"BLMMaster-12746",44.938915,-113.509357,"SHARKEY CREEK","BLM"
"BLMMaster-17649",39.772012,-113.940057,"TROUT CREEK","BLM"
"BLMMaster-13820",38.810619,-111.192331,"MUDDY CREEK","BLM"
"CYFO-1010",68.156776,-148.391036,NA,"BLM"
"BLM13-6011",40.742878,-117.617722,"Unnamed","BLM"
"PR-TR-013",44.252569,-120.036274,"MIM 204 DMA Paulina Creek","BLM"
"BLMMaster-11289",42.224454,-106.981407,"Sunday Morning Creek","BLM"
"AA-009-2016",67.232952,-149.993566,"Myrtle Creek","BLM"
"BLMMaster-11322",45.05276,-113.9377,"Henry Creek","BLM"
"BLM13-5023",39.251554,-109.473074,"DIAMOND CREEK","BLM"
"WD-TR-008",39.983703,-112.756264,"Indian Creek","BLM"
"BLMMaster-15137",41.955347,-113.901926,"POLE CREEK","BLM"
"NW-TR-001",40.08114,-106.39566,"Muddy Creek","BLM"
"BLMMaster-10322",41.9714,-105.326614,"Laramie River","BLM"
"BLMMaster-12898",38.504966,-105.954841,"ARKANSAS RIVER","BLM"
"FR-TR-1357",39.042783,-106.268512,"CACHE CREEK","BLM"
"BLMMaster-22594",37.249468,-107.116911,"NO NAME","BLM"
"FMD-TR-008",36.690709,-105.629778,"Canones Creek","BLM"
"BLM13-4165",41.449038,-116.551423,"Winters Creek","BLM"
"BLM14-9222",39.400932,-114.705798,NA,"BLM"
"GL-TR-001",63.197275,-147.329552,"White Creek","BLM"
"BLMMaster-35810",35.998142,-105.91237,"Quemado, Rio","BLM"
"BLM14-9269",41.209976,-117.013657,NA,"BLM"
"CYFO-1004",66.830979,-149.614624,"Jim River","BLM"
"BLM13-4072",43.702273,-111.806629,"SNAKE RIVER","BLM"
"BLM13-2083",42.4259,-122.506,"UNNAMED","BLM"
"BLM14-9141",39.404131,-117.728571,"South Fork Topia Creek","BLM"
"BLMMaster-10492",39.250368,-110.274596,"PRICE RIVER","BLM"
"BLMMaster-12514",36.637432,-105.694854,"Grande, Rio","BLM"
"IF-TR-002",44.501596,-113.825522,NA,"BLM"
NA,37.408863,-108.496553,"UNNAMED ","BLM"
"BLMMaster-11033",42.172059,-107.017939,"Hurt Creek","BLM"
"BLMMaster-10438",44.114657,-113.482438,"Squaw Creek","BLM"
"BLMMaster-10498",38.307213,-107.345032,"Pine Creek","BLM"
"GAFO-1058",63.293581,-145.823399,"Unamed","BLM"
"AA-STR-0016",65.360886,-145.147772,NA,"BLM"
"BLM14-9263",41.464655,-118.901245,NA,"BLM"
"BLMMaster-14012",39.421483,-110.201692,"RANGE CREEK","BLM"
"RA-TR-005",41.447232,-107.37252,"Littlefield Creek","BLM"
"BLMMaster-10834",42.242411,-106.708414,"South Fork Sage Creek","BLM"
"BLM13-4017",41.9875,-119.9365,NA,"BLM"
"BLMMaster-11049",42.859125,-109.710373,"MEADOW CREEK","BLM"
"BLMMaster-14579",47.303983,-118.362779,"Crab Creek","BLM"
"UNEQUAL-184",41.577241,-111.336056,"BIG CREEK","BLM"
"UNEQUAL-157",41.951184,-113.953094,"Pole trib","BLM"
"BLMMaster-10114",38.187439,-107.055927,"Cebolla Creek","BLM"
"BLMMaster-11837",39.695245,-106.83296,"EBY CREEK","BLM"
"BLMMaster-11177",42.686763,-109.393976,"JIM CREEK","BLM"
"BLMMaster-12013",39.564372,-107.922699,"SECOND ANVIL CREEK","BLM"
"BLMMaster-11565",39.78053,-108.642069,"East Douglas Creek","BLM"
"AA-STR-0010",65.117061,-147.128105,"Kokomo Creek","BLM"
"BLM14-9156",38.889092,-118.779737,"Walker River","BLM"
"FR-TR-016",38.710916,-105.26986,"Little High Creek","BLM"
"BLMMaster-22031",48.508519,-119.729999,"SALMON CREEK","BLM"
"BLM14-9202",41.74183,-115.197159,"Cottonwood Creek","BLM"
"BLMMaster-15842",36.943546,-105.734039,"GRANDE, RIO","BLM"
"AA-STR-0008",64.107967,-141.565579,"JACK WADE CREEK","BLM"
"BLMMaster-10786",37.817949,-104.569583,"CUCHARAS RIVER","BLM"
"BLMMaster-14863",48.858067,-117.394684,"Linton Creek","BLM"
"BLMMaster-12194",38.530738,-105.217856,"FOURMILE CREEK","BLM"
"BLMMaster-22194",36.69832,-108.023928,"SAN JUAN RIVER","BLM"
"BLMMaster-11678",44.432301,-112.681119,"HORSE CREEK","BLM"
"FR-TR-012",38.656268,-105.814686,"Badger Creek","BLM"
"BLMMaster-12991",44.770499,-120.073865,"JOHN DAY RIVER","BLM"
"BLMMaster-10169",42.176908,-108.921863,"ROCK CABIN CREEK","BLM"
"BLMMaster-13874",37.779741,-109.280295,"VERDURE CREEK","BLM"
"BLM13-6002",41.473,-115.6872,"JAKES CREEK","BLM"
"BLM13-8143",40.6618,-120.55452,"Shoals Creek","BLM"
"BLM13-1014",44.818038,-114.110533,"Big Hat Creek","BLM"
"BLMMaster-13833",39.913539,-106.520096,"COTTONWOOD CREEK","BLM"
"FR-TR-1215",38.23197,-107.25912,"TROUT CREEK","BLM"
"NPRA15-9215",70.216921,-159.737945,NA,"BLM"
"BLMMaster-10874",44.685583,-114.227792,"GOOSEBERRY CREEK","BLM"
"BLM13-5008",41.06763,-109.17484,"RED CREEK","BLM"
"BLMMaster-12034",38.145315,-107.245184,"FOURTH OF JULY CREEK","BLM"
"BLMMaster-15193",41.348583,-107.253517,"NORTH FORK SAVERY CREEK","BLM"
"BLMMaster-13517",39.263565,-109.507436,"DIAMOND CANYON","BLM"
"BLMMaster-10073",41.29804,-107.268788,"North Fork Savery Creek","BLM"
"GAFO-1080",62.921585,-143.108393,"Unamed","BLM"
"BLMMaster-10770",38.389171,-109.531214,"KANE CREEK","BLM"
"BLMMaster-15794",36.847443,-108.219061,"Plata River, La","BLM"
"BLMMaster-13337",42.228975,-107.139303,NA,"BLM"
"BLMMaster-10066",38.483778,-109.408097,"MILL CREEK","BLM"
"BLMMaster-13665",42.115038,-110.629188,"BEAVER CREEK","BLM"
"AK14-9127",63.930175,-143.222826,"Mosquito Fork","BLM"
"FR-TR-1097",37.177351,-105.730616,"RIO GRANDE","BLM"
"BLMMaster-14361",42.241311,-106.99083,"JUNK CREEK","BLM"
"GR-TR-1106",38.750945,-110.145026,"SAN RAFAEL RIVER","BLM"
"BLMMaster-24335",48.725473,-118.536734,NA,"BLM"
"BLMMaster-14233",41.247056,-106.965387,"NORTH HEATHER CREEK","BLM"
"BLMMaster-10749",38.76821,-108.493344,"Big Dominguez Creek","BLM"
"BLMMaster-11545",42.274742,-107.205016,"Arkansas Creek","BLM"
"BLMMaster-20751",46.621859,-120.641076,"Cowiche Creek","BLM"
"AK14-9142",64.218673,-144.079564,"South Fork Goodpaster River","BLM"
"BLMMaster-16625",39.711416,-113.869547,NA,"BLM"
"BLMMaster-14458",44.872456,-114.038652,"CABIN CREEK","BLM"
"AK_GL_Supp2017-1134",63.464414,-146.854611,NA,"BLM"
"BLM14-9436",39.246305,-110.061056,"DOLORES RIVER","BLM"
"AK_AN_BSWI-1046",62.410716,-154.418995,NA,"BLM"
"BLMMaster-11805",39.792927,-107.022093,"WILLOW CREEK","BLM"
"BLMMaster-10777",42.331358,-107.302449,"Cherry Creek","BLM"
"FR-TR-1245",37.296655,-105.796108,"CONEJOS RIVER","BLM"
"BLMMaster-11507",47.291464,-118.320407,"Crab Creek","BLM"
"AK14-9148",64.837543,-142.64277,NA,"BLM"
"NPRA15-TR-001",70.289272,-151.312023,"Crea Creek","BLM"
"BLMMaster-11618",38.333958,-105.942668,"Raspberry Creek","BLM"
"BLMMaster-55266",36.166138,-105.793696,"TRAMPAS, RIO DE LAS","BLM"
"BLMMaster-11130",44.952972,-113.951882,"Second Creek","BLM"
"WD-TR-014",40.011288,-114.022756,"West Deep Creek","BLM"
"RA-TR-1431",42.298864,-107.24948,"PETE CREEK","BLM"
"GR-TR-010",38.756492,-110.147964,"San Rafael River","BLM"
"BLMMaster-12093",39.292409,-107.910167,"Unamed","BLM"
"BLMMaster-12733",38.916991,-108.496378,"EAST CREEK","BLM"
"BLMMaster-10463",44.02099,-120.174191,"Unamed","BLM"
"BLMMaster-44310",35.76063,-104.493278,"EMPIEDRADO","BLM"
"CN-TR-1129",44.523733,-113.844768,"PAHSIMERIO","BLM"
"BLMMaster-10044",39.784997,-110.949517,"Ford Creek","BLM"
"BLMMaster-11826",38.07801,-108.910651,"DOLORES RIVER","BLM"
"BLMMaster-10077",40.987149,-107.529685,"Willow Creek","BLM"
"CY-TR-1386",66.61308,-150.690362,NA,"BLM"
"BLM14-9276",41.7,-117.266557,"North Fork Little Humboldt River","BLM"
"BLM14-9200",41.824519,-116.537566,"South Fork Owyhee River","BLM"
"NPRA15-9049",70.0821,-159.168717,"NAPANIK CREEK","BLM"
"BLM13-8480",41.3548,-119.8521,"UNNAMED","BLM"
"BLMMaster-10697",40.444187,-107.841964,"YAMPA RIVER","BLM"
"BLMMaster-13149",39.990063,-109.417736,"12345 FID24653 WHITE RIVER","BLM"
"RA-TR-003",41.382338,-107.398728,"Upper Muddy Creek","BLM"
"FR-TR-007",38.479565,-105.859349,"Badger Creek","BLM"
"BLMMaster-10713",42.455704,-110.4499,NA,"BLM"
"BLMMaster-13178",44.962982,-113.997636,"RATTLESNAKE CREEK","BLM"
"BLMMaster-10098",37.870331,-109.361196,NA,"BLM"
"BLM13-6029",41.4809,-115.2363,"T CREEK","BLM"
"BLMMaster-10621",39.341891,-107.085278,NA,"BLM"
"UNEQUAL-187",41.659366,-111.270029,"Little Creek","BLM"
"BLMMaster-17673",40.377659,-107.490656,NA,"BLM"
"BLMMaster-11078",44.425553,-113.045044,"Cottonwood Creek","BLM"
"BLM13-8018",41.3827,-120.399,"FITZHUGH CREEK","BLM"
"UT_MB_Supp1-1209",38.637001,-109.372096,"CASTLE CREEK","BLM"
"BLM13-1133",46.802698,-113.350322,"Bear Creek","BLM"
"BLM13-1004",44.0746,-113.1993,"BADGER CREEK","BLM"
"BLMMaster-42266",44.075142,-114.14419,"LAKE CREEK","BLM"
"BLMMaster-11465",40.94794,-107.538476,"WILLOW CREEK","BLM"
"BLM13-6016",40.616465,-112.76871,NA,"BLM"
"BLM13-8228",40.6639,-120.0775,"SMOKE CREEK","BLM"
"BLMMaster-11858",42.183115,-106.817571,"Lost Creek","BLM"
"BLMMaster-21314",36.17866,-105.97379,"GRANDE, RIO","BLM"
"BLMMaster-10152",42.233116,-114.877499,"Cedar Creek","BLM"
"BLMMaster-15090",36.558064,-106.684016,"Nutrias, Rio","BLM"
"BLM13-8126",40.584647,-120.42888,"Petes Creek","BLM"
"CYFO-1001",66.228034,-152.913749,"Unamed","BLM"
"BLM14-9221",37.247804,-114.468246,"Meadow Valley Wash","BLM"
"BLMMaster-19199",45.884841,-120.562831,"Rock Creek","BLM"
"BLMMaster-11353",41.308076,-107.496927,"Wild Cow Creek","BLM"
"PrinevilleIntermittent-035",43.916552,-120.088335,"Sand Hollow Creek","BLM"
"BLM13-6121",40.652363,-117.396161,NA,"BLM"
"RA-TR-1078",41.423197,-107.770994,"MUDDY CREEK","BLM"
"NPRA15-9201",70.23808,-153.520328,"Unamed","BLM"
"BLM13-8022",41.3909,-120.3658,"JIM CREEK","BLM"
"BLM13-1017",43.849345,-115.823209,"Elk Creek","BLM"
"BLMMaster-21154",36.571861,-105.700099,"GRANDE, RIO","BLM"
"AA-011-2016",67.496104,-149.810469,"Sheep Creek","BLM"
"BLMMaster-10536",42.032243,-114.893424,"Unamed","BLM"
"BLMMaster-10442",44.79811,-113.59998,"Zeph Creek","BLM"
"AK_AN_BSWI-1021",63.258849,-160.572272,NA,"BLM"
"RA-TR-002",41.39366,-107.418645,"Canary Grove","BLM"
"BLMMaster-10684",39.083386,-110.689671,"San Rafael River","BLM"
"BLM13-6133",41.309007,-118.426589,"Jackson Creek","BLM"
"BLM14-9132",39.065558,-116.191184,"Willow Creek","BLM"
"BLM13-1002",44.1106,-117.8426,"CLOVER CREEK","BLM"
"BLMMaster-23522",35.997988,-105.889995,"Quemado, Rio","BLM"
"BLMMaster-11906",37.8812,-107.493191,"SNARE CREEK","BLM"
"GL-TR-002",63.195388,-147.325136,"White Creek 2","BLM"
"BS-TR-1258",61.740266,-157.352928,"MCCATTY CREEK","BLM"
"BLMMaster-11809",42.421577,-110.924066,NA,"BLM"
"BLMMaster-11442",37.469877,-108.726975,"Unamed","BLM"
"CY-TR-1012",38.670876,-109.449933,"CASTLE CREEK","BLM"
"GAFO-1028",63.084924,-149.154711,"Unamed","BLM"
"FMD-TR-013",36.276273,-105.771052,"Cieneguilla","BLM"
"BLMMaster-14847",45.224907,-120.545006,"JOHN DAY ","BLM"
"BLMMaster-14091",43.975902,-120.689318,"BEAR CREEK","BLM"
"AK_AN_BSWI-1023",62.380719,-156.803782,"Little East Fork","BLM"
"BLMMaster-14194",37.864519,-109.332675,"MONTEZUMA CREEK","BLM"
"BLMMaster-15938",38.188511,-106.281769,"FORD CREEK","BLM"
"BLMMaster-15673",40.942874,-109.233987,"Red Creek","BLM"
"AK_AN_BSWI-1024",63.760542,-160.28687,NA,"BLM"
"BLMMaster-11453",38.588425,-108.281992,"COTTONWOOD CREEK","BLM"
"GL-TR-005",63.193389,-147.314565,"Upper White Creek","BLM"
"BLMMaster-10201",42.382024,-110.378074,"BLACK CANYON CREEK","BLM"
"BLMMaster-27382",47.496879,-119.945166,"DUFFY CREEK","BLM"
"BLMMaster-11186",38.16618,-108.416385,"NATURITA CREEK","BLM"
"BLM13-2011",42.101,-122.4033,"KEENE CREEK","BLM"
"BLMMaster-12845",40.874979,-109.278869,"Jackson Creek","BLM"
"BLMMaster-14794",44.963978,-113.462656,"COPPER QUEEN CREEK","BLM"
"BLM14-9211",41.674805,-114.076576,NA,"BLM"
"BLM13-2074",43.97517,-123.44259,"Eames Creek","BLM"
"BLMMaster-16274",42.068809,-106.082805,"LITTLE MEDICINE BOW RIVER","BLM"
"BLM13-5074",40.499277,-108.31948,"YAMPA RIVER","BLM"
"BLMMaster-11801",42.350747,-107.255191,"Pete Creek","BLM"
"BLM13-6024",38.92583,-114.06459,"Snake Creek","BLM"
"AA-STR-0008",64.107811,-141.565541,"Jake Wade Creek","BLM"
"CYFO-1058",67.878199,-149.653008,NA,"BLM"
"FR-TR-1445",38.155489,-107.126931,"MF POWDERHORN CREEK","BLM"
"BLM13-2103",43.451061,-123.660262,"Miner Creek","BLM"
"BLM13-4013",41.228,-119.8448,"MOUNTAIN VIEW","BLM"
"BLMMaster-11132",39.506618,-110.681386,"Price River","BLM"
"BLMMaster-10717",39.737198,-108.795353,"West Douglas Creek","BLM"
"FR-TR-1298",39.129155,-106.325842,"BOX CREEK","BLM"
"WD-TR-1214",41.714857,-111.263541,"MIDDLE OTTER","BLM"
"BLM13-8313",41.8304,-120.0386,"POISON CANYON SPRING","BLM"
"BLM13-8127",40.8128,-120.6014,"BAILEY CREEK","BLM"
"BLMMaster-19734",35.749041,-104.395358,"MORA RIVER","BLM"
"BLM13-1021",44.4413,-117.4174,"DIXIE CREEK","BLM"
"BLMMaster-11337",40.237087,-106.31319,"TROUBLESOME CREEK","BLM"
"BLM13-2006",42.3598,-122.4863,"SOUTH FORK LITTLE BUTTE CREEK","BLM"
"BLMMaster-10397",39.813243,-109.913955,"Nine Mile Creek","BLM"
"GAFO-1026",63.407299,-146.959854,"Unamed","BLM"
"WD-TR-001",39.917058,-113.985723,"Fifteenmile Creek","BLM"
"CY-TR-1221",37.49716,-109.662314,"MULE CANYON","BLM"
"BLMMaster-11437",38.879139,-107.703853,"JAY CREEK","BLM"
"AK14-9018",65.570599,-145.584358,NA,"BLM"
"BLM13-2007",43.45543,-122.88567,"NORTHEAST FORK ROCK CREEK","BLM"
"BLMMaster-12065",41.971921,-113.972128,"Pole Creek","BLM"
"BLMMaster-12493",39.211753,-109.44637,"DIAMOND CREEK","BLM"
"BLMMaster-14602",44.79298,-113.69993,"HAYDEN CREEK","BLM"
"BLMMaster-17218",36.473066,-106.661766,"CEBOLLA, RIO","BLM"
"BLMMaster-18586",44.188,-114.078521,"HORSE BASIN CREEK","BLM"
"BLMMaster-22225",41.952449,-113.67273,"RAFT RIVER","BLM"
"BLM13-5104",41.213678,-109.344693,"KRAUSE MARSH CREEK","BLM"
"BLMMaster-10082",38.391319,-105.649049,"ARKANSAS RIVER","BLM"
"BLMMaster-11087",45.485137,-120.455174,"John Day River","BLM"
